"Verdict","Scope","Tab","BibleRow","Style","BiblePrice","CodePrice","PerkName","BibleSkillRequirements","CodeRequirements","BibleCharacterType","BibleType","BiblePrimaryStat","BibleSecondaryStat","BibleScalingSource","BibleCrossSkill","BibleFP","BibleSTM","BibleCastingTime","BibleCooldownTime","BibleDevStatus","BibleAdditionalRequirements","BibleNotes","BibleDescription","CodeDescription","CodePerk","GrantedFeats","AbilityEvidence","FeatDescriptionEvidence","SpellDescriptionEvidence","Findings"
"PASS","Scoped implemented","Leadership","46","Field Steward","3.0","3","Bolster Resolve I","Leadership 12","Leadership 12","All","Trait","SOC","None","Design Added","","-","-","-","-","Implemented","","Support command. Affects the leader and nearby party members; valid use grants +2 Leadership CP to tagged NPCs. Converted from separate active ability to Trait row for the 4-6 active-button budget. Former active values: STM 4; casting 1 second; cooldown 45 seconds.","Field Steward recovery commands also grant party members within Leadership range (5m base) temporary HP equal to 8% of maximum HP for 30 seconds. SOC scaling can raise this to 10%.","Field Steward recovery commands also grant party members within Leadership range (5m base) temporary HP equal to 8% of maximum HP for 30 seconds. SOC scaling can raise this to 10%.","BolsterResolve/LeadershipFieldSteward/Bolster Resolve rank 1","BolsterResolveTrait","BolsterResolveTrait: no active ability definition","BolsterResolveTrait: PASS exact Bible text TLK 192550","-",""
"PASS","Scoped implemented","Leadership","47","Field Steward","2.0","2","Field Recovery I","Leadership 15","Leadership 15","All","Aura","SOC","None","Design Added","","-","-","2 seconds","30 seconds","Implemented","","Leadership aura. Counts toward the SOC-based aura cap; same-family ranks replace each other. Aura turn-on/replacement grants +1 Leadership CP to tagged NPCs.","Aura: Party members within Leadership range (5m base) restore 1 STM every 4 seconds. SOC scaling can raise this to 2 STM per tick.","Aura: Party members within Leadership range (5m base) restore 1 STM every 4 seconds. SOC scaling can raise this to 2 STM per tick.","FieldRecovery/LeadershipFieldSteward/Field Recovery rank 1","FieldRecovery1","FieldRecovery1: FieldRecoveryAbilityDefinition.cs name='Field Recovery I' level=1 skill=Leadership activation=Casted FP=- STM=- cast=2 cooldown=30","FieldRecovery1: PASS exact Bible text TLK 82879","FieldRecovery1: PASS exact Bible text TLK 82879",""
"PASS","Scoped implemented","Leadership","48","Field Steward","3.0","3","Rousing Shout II","Leadership 18","Leadership 18","All","Combat","SOC","None","Design Added","","-","8.0","1 second","45 seconds","Implemented","","Single-target rescue command. Valid use grants +2 Leadership CP to tagged NPCs.","Bolsters one living ally, granting temporary HP equal to 15% of maximum HP for 30 seconds. SOC scaling can raise this to 19%.
If the target is at or below 35% HP, they also take 15% less damage, scaling up to 18%.","Bolsters one living ally, granting temporary HP equal to 15% of maximum HP for 30 seconds. SOC scaling can raise this to 19%. If the target is at or below 35% HP, they also take 15% less damage, scaling up to 18%.","RousingShout/LeadershipFieldSteward/Rousing Shout rank 2","RousingShout2","RousingShout2: RousingShoutAbilityDefinition.cs name='Rousing Shout II' level=2 skill=Leadership activation=Casted FP=- STM=8 cast=1 cooldown=45","RousingShout2: PASS exact Bible text TLK 5415","RousingShout2: PASS exact Bible text TLK 5415",""
"PASS","Scoped implemented","Leadership","49","Field Steward","3.0","3","Watchful Presence II","Leadership 22","Leadership 22","All","Aura","SOC","None","Design Added","","-","-","2 seconds","30 seconds","Implemented","","Leadership aura. Counts toward the SOC-based aura cap; same-family ranks replace each other. Aura turn-on/replacement grants +1 Leadership CP to tagged NPCs.","Aura: Party members within Leadership range (5m base) take 6% less physical and Force damage. SOC scaling can raise this to 7%.","Aura: Party members within Leadership range (5m base) take 6% less physical and Force damage. SOC scaling can raise this to 7%.","WatchfulPresence/LeadershipFieldSteward/Watchful Presence rank 2","WatchfulPresence2","WatchfulPresence2: WatchfulPresenceAbilityDefinition.cs name='Watchful Presence II' level=2 skill=Leadership activation=Casted FP=- STM=- cast=2 cooldown=30","WatchfulPresence2: PASS exact Bible text TLK 3813","WatchfulPresence2: PASS exact Bible text TLK 3813",""
"PASS","Scoped implemented","Leadership","50","Field Steward","3.0","3","Cleanse Order I","Leadership 25","Leadership 25","All","Combat","SOC","None","Design Added","","-","6.0","1 second","45 seconds","Implemented","","Support command. Affects the leader and nearby party members; valid use grants +2 Leadership CP to tagged NPCs.","Removes one standard elemental or trauma ailment from party members within Leadership range (5m base) and
grants temporary HP equal to 6% of maximum HP for 30 seconds. SOC scaling can raise temporary HP to 8%.","Removes one standard elemental or trauma ailment from party members within Leadership range (5m base) and grants temporary HP equal to 6% of maximum HP for 30 seconds. SOC scaling can raise temporary HP to 8%.","CleanseOrder/LeadershipFieldSteward/Cleanse Order rank 1","CleanseOrder1","CleanseOrder1: CleanseOrderAbilityDefinition.cs name='Cleanse Order I' level=1 skill=Leadership activation=Casted FP=- STM=6 cast=1 cooldown=45","CleanseOrder1: PASS exact Bible text TLK 5416","CleanseOrder1: PASS exact Bible text TLK 5416",""
"PASS","Scoped implemented","Leadership","51","Field Steward","4.0","4","Steady Formation II","Leadership 28","Leadership 28","All","Aura","SOC","None","Design Added","","-","-","2 seconds","30 seconds","Implemented","","Leadership aura. Counts toward the SOC-based aura cap; same-family ranks replace each other. Aura turn-on/replacement grants +1 Leadership CP to tagged NPCs.","Aura: Party members within Leadership range (5m base) gain +5% evasion chance, +50 Mind Resistance, and +50 Mobility Resistance. SOC scaling can raise these to +6% evasion chance, +65 Mind Resistance, and +65 Mobility Resistance.","Aura: Party members within Leadership range (5m base) gain +5% evasion chance, +50 Mind Resistance, and +50 Mobility Resistance. SOC scaling can raise these to +6% evasion chance, +65 Mind Resistance, and +65 Mobility Resistance.","SteadyFormation/LeadershipFieldSteward/Steady Formation rank 2","SteadyFormation2","SteadyFormation2: SteadyFormationAbilityDefinition.cs name='Steady Formation II' level=2 skill=Leadership activation=Casted FP=- STM=- cast=2 cooldown=30","SteadyFormation2: PASS exact Bible text TLK 4044","SteadyFormation2: PASS exact Bible text TLK 4044",""
"PASS","Scoped implemented","Leadership","52","Field Steward","3.0","3","Triage Protocol I","Leadership 30","Leadership 30","All","Trait","SOC","None","Design Added","","-","-","-","-","Implemented","","Field Steward recovery trait. Improves active shouts only; does not improve auras.","Non-capstone Field Steward shouts also grant +8% healing received for their duration. SOC scaling can raise this to +10%.","Non-capstone Field Steward shouts also grant +8% healing received for their duration. SOC scaling can raise this to +10%.","TriageProtocol/LeadershipFieldSteward/Triage Protocol rank 1","TriageProtocolTrait","TriageProtocolTrait: no active ability definition","TriageProtocolTrait: PASS exact Bible text TLK 4127","-",""
"PASS","Scoped implemented","Leadership","53","Field Steward","4.0","4","Bolster Resolve II","Leadership 35","Leadership 35","All","Trait","SOC","None","Design Added","","-","-","-","-","Implemented","","Support command. Affects the leader and nearby party members; valid use grants +2 Leadership CP to tagged NPCs. Converted from separate active ability to Trait row for the 4-6 active-button budget. Former active values: STM 8; casting 1 second; cooldown 45 seconds.","Field Steward recovery commands also grant party members within Leadership range (5m base) temporary HP equal to 12% of maximum HP and 12% damage reduction for 30 seconds.
SOC scaling can raise these to 15% temporary HP and 15% damage reduction.","Field Steward recovery commands also grant party members within Leadership range (5m base) temporary HP equal to 12% of maximum HP and 12% damage reduction for 30 seconds. SOC scaling can raise these to 15% temporary HP and 15% damage reduction.","BolsterResolve/LeadershipFieldSteward/Bolster Resolve rank 2","","-","-","-",""
"PASS","Scoped implemented","Leadership","54","Field Steward","3.0","3","Field Recovery II","Leadership 38","Leadership 38","All","Aura","SOC","None","Design Added","","-","-","2 seconds","30 seconds","Implemented","","Leadership aura. Counts toward the SOC-based aura cap; same-family ranks replace each other. Aura turn-on/replacement grants +1 Leadership CP to tagged NPCs.","Aura: Party members within Leadership range (5m base) restore 2 STM every 4 seconds. SOC scaling can raise this to 3 STM per tick.","Aura: Party members within Leadership range (5m base) restore 2 STM every 4 seconds. SOC scaling can raise this to 3 STM per tick.","FieldRecovery/LeadershipFieldSteward/Field Recovery rank 2","FieldRecovery2","FieldRecovery2: FieldRecoveryAbilityDefinition.cs name='Field Recovery II' level=2 skill=Leadership activation=Casted FP=- STM=- cast=2 cooldown=30","FieldRecovery2: PASS exact Bible text TLK 3780","FieldRecovery2: PASS exact Bible text TLK 3780",""
"PASS","Scoped implemented","Leadership","55","Field Steward","4.0","4","Rousing Shout III","Leadership 40","Leadership 40","All","Combat","SOC","None","Design Added","","-","10.0","1 second","45 seconds","Implemented","","Single-target rescue command. Valid use grants +2 Leadership CP to tagged NPCs.","Bolsters one living ally, granting temporary HP equal to 20% of maximum HP for 30 seconds. SOC scaling can raise this to 25%.
If the target is at or below 35% HP, they also take 20% less damage, scaling up to 25%.","Bolsters one living ally, granting temporary HP equal to 20% of maximum HP for 30 seconds. SOC scaling can raise this to 25%. If the target is at or below 35% HP, they also take 20% less damage, scaling up to 25%.","RousingShout/LeadershipFieldSteward/Rousing Shout rank 3","RousingShout3","RousingShout3: RousingShoutAbilityDefinition.cs name='Rousing Shout III' level=3 skill=Leadership activation=Casted FP=- STM=10 cast=1 cooldown=45","RousingShout3: PASS exact Bible text TLK 5417","RousingShout3: PASS exact Bible text TLK 5417",""
"PASS","Scoped implemented","Leadership","56","Field Steward","4.0","4","Cleanse Order II","Leadership 42","Leadership 42","All","Combat","SOC","None","Design Added","","-","9.0","1 second","45 seconds","Implemented","","Support command. Affects the leader and nearby party members; valid use grants +2 Leadership CP to tagged NPCs.","Removes one major negative status effect from party members within Leadership range (5m base) and grants 12% damage reduction for 30 seconds. SOC scaling can raise this to 15%.","Removes one major negative status effect from party members within Leadership range (5m base) and grants 12% damage reduction for 30 seconds. SOC scaling can raise this to 15%.","CleanseOrder/LeadershipFieldSteward/Cleanse Order rank 2","CleanseOrder2","CleanseOrder2: CleanseOrderAbilityDefinition.cs name='Cleanse Order II' level=2 skill=Leadership activation=Casted FP=- STM=9 cast=1 cooldown=45","CleanseOrder2: PASS exact Bible text TLK 5365","CleanseOrder2: PASS exact Bible text TLK 5365",""
"PASS","Scoped implemented","Leadership","57","Field Steward","4.0","4","Watchful Presence III","Leadership 45","Leadership 45","All","Aura","SOC","None","Design Added","","-","-","2 seconds","30 seconds","Implemented","","Leadership aura. Counts toward the SOC-based aura cap; same-family ranks replace each other. Aura turn-on/replacement grants +1 Leadership CP to tagged NPCs.","Aura: Party members within Leadership range (5m base) take 8% less physical and Force damage. SOC scaling can raise this to 10%.","Aura: Party members within Leadership range (5m base) take 8% less physical and Force damage. SOC scaling can raise this to 10%.","WatchfulPresence/LeadershipFieldSteward/Watchful Presence rank 3","WatchfulPresence3","WatchfulPresence3: WatchfulPresenceAbilityDefinition.cs name='Watchful Presence III' level=3 skill=Leadership activation=Casted FP=- STM=- cast=2 cooldown=30","WatchfulPresence3: PASS exact Bible text TLK 3814","WatchfulPresence3: PASS exact Bible text TLK 3814",""
"PASS","Scoped implemented","Leadership","58","Field Steward","3.0","3","Triage Protocol II","Leadership 48","Leadership 48","All","Trait","SOC","None","Design Added","","-","-","-","-","Implemented","","Field Steward recovery trait. Improves active shouts only; does not improve auras.","Non-capstone Field Steward shouts also grant +12% healing received and last 3 seconds longer. SOC scaling can raise the healing received bonus to +15%.","Non-capstone Field Steward shouts also grant +12% healing received and last 3 seconds longer. SOC scaling can raise the healing received bonus to +15%.","TriageProtocol/LeadershipFieldSteward/Triage Protocol rank 2","","-","-","-",""
